index,publishing year,book name,author,author_rating,book_average_rating,book_ratings_count,gross sales,publisher revenue,sale price,sales rank,publisher ,units sold,genre_children,genre_fiction,genre_genre fiction,genre_nonfiction
599,2014.0,Ugly Love,Colleen Hoover,Excellent,4.3,0.4021511562552857,808.65,485.19,5.99,681,Random House LLC,52488,0,0.0,1,0
600,1998.0,Chocolat,Joanne Harris,Intermediate,3.95,-0.321766732775392,873.68,524.2080000000001,6.52,682,"Amazon Digital Services,  Inc.",52056,0,0.0,0,1
601,1977.0,The Amityville Horror,Jay Anson,Intermediate,3.82,-0.44270001972125234,1191.26,714.7560000000001,8.89,684,Hachette Book Group,52056,0,0.0,1,0
602,1992.0,The English Patient,Michael Ondaatje,Intermediate,3.88,-0.35441967223151644,663.67,0.0,4.99,688,"Amazon Digital Services,  Inc.",51840,0,0.0,1,0
603,2012.0,Gabriel's Rapture,Sylvain Reynard,Excellent,4.22,-0.11731300205060101,530.67,0.0,3.99,689,"Amazon Digital Services,  Inc.",51624,0,0.0,1,0
604,1914.0,Dubliners,"James Joyce, Jeri Johnson",Intermediate,3.85,-0.6908179338198307,397.67,238.602,2.99,690,Random House LLC,51408,0,1.0,0,0
605,2009.0,Let the Great World Spin,Colum McCann,Intermediate,3.93,-0.742383557353555,394.68,0.0,2.99,692,"Amazon Digital Services,  Inc.",51192,0,0.0,1,0
606,2003.0,The Eternity Code,Eoin Colfer,Excellent,4.04,-0.015006804959692104,394.68,0.0,2.99,692,"Amazon Digital Services,  Inc.",51192,0,1.0,0,0
607,2001.0,Tell No One,Harlan Coben,Excellent,4.11,-0.5343757651913627,394.68,236.808,2.99,693,"Amazon Digital Services,  Inc.",50976,0,0.0,1,0
608,1987.0,The Tommyknockers,Stephen King,Famous,3.48,-0.17922348298247548,790.68,0.0,5.99,693,"Amazon Digital Services,  Inc.",50760,0,0.0,1,0
609,2010.0,Hex Hall,Rachel Hawkins,Intermediate,3.96,0.4750728811048231,526.68,0.0,3.99,693,"Amazon Digital Services,  Inc.",50544,0,1.0,0,0
610,2010.0,Steal Like an Artist,Austin Kleon,Intermediate,3.86,-0.04077375038085154,130.68,78.408,0.99,694,"Amazon Digital Services,  Inc.",50328,0,0.0,1,0
611,1999.0,Cryptonomicon,Neal Stephenson,Excellent,4.25,-0.7053197737920842,327.36,196.416,2.48,694,Random House LLC,50112,1,0.0,0,0
612,2013.0,Beautiful Bastard,Christina Lauren,Excellent,4.05,0.5317792006462171,394.68,0.0,2.99,695,"Amazon Digital Services,  Inc.",49896,0,0.0,1,0
613,2000.0,Prodigal Summer,Barbara Kingsolver,Intermediate,3.98,-0.5198104598362985,260.69,156.414,1.99,696,Simon and Schuster Digital Sales Inc,49896,0,0.0,1,0
614,1996.0,We Were the Mulvaneys,Joyce Carol Oates,Intermediate,3.7,-0.5603648394523597,1395.15,837.09,10.65,698,Hachette Book Group,49680,0,0.0,1,0
615,1993.0,Understanding Comics: The Invisible Art,Scott McCloud,Intermediate,3.98,-0.5595397894758202,129.69,77.814,0.99,699,"Amazon Digital Services,  Inc.",49680,0,0.0,0,1
616,2010.0,Beautiful Darkness,"Kami Garcia, Margaret Stohl",Intermediate,3.84,0.01704321335973035,260.69,156.414,1.99,700,HarperCollins Publishers,49248,0,0.0,0,1
617,2011.0,The Psychopath Test,Jon Ronson,Intermediate,3.91,-1.6124304903059559,492.7,295.62,3.79,701,Macmillan,49032,0,0.0,1,0
618,2005.0,Vanishing Acts,Jodi Picoult,Intermediate,3.68,-0.48385732047401564,258.7,155.22,1.99,703,Random House LLC,48816,0,0.0,1,0
619,1995.0,Absolute Power,David Baldacci,Excellent,4.15,-0.7117297774559688,1656.2,993.72,12.74,704,Macmillan,48816,0,0.0,1,0
620,2000.0,Hot Six,Janet Evanovich,Excellent,4.18,0.1402295213953719,514.71,0.0,3.99,705,"Amazon Digital Services,  Inc.",48600,0,0.0,1,0
621,2012.0,The Time Keeper,Mitch Albom,Intermediate,3.85,-0.718203246502664,127.71,0.0,0.99,707,"Amazon Digital Services,  Inc.",48384,0,0.0,1,0
622,2006.0,A Dirty Job,Christopher Moore,Excellent,4.08,-0.5200008559847307,127.71,76.626,0.99,707,"Amazon Digital Services,  Inc.",48168,0,0.0,0,1
623,2003.0,Moneyball: The Art of Winning an Unfair Game,Michael   Lewis,Excellent,4.24,-0.904505877743584,127.71,0.0,0.99,708,"Amazon Digital Services,  Inc.",47952,0,0.0,1,0
624,2003.0,The Amulet of Samarkand,Jonathan Stroud,Intermediate,3.99,-0.28076809547965553,127.71,0.0,0.99,709,"Amazon Digital Services,  Inc.",47736,0,0.0,1,0
625,2007.0,I Am America (And So Can You!),"Stephen Colbert, Richard Dahm, Paul Dinello, Allison Silverman, Michael Brumm, Eric Drydale, Rob Dubbin, Glenn Eichler, Peter Grosz, Peter Gwinn, Jay Katsir, Laura Krafft, Frank Lesser, Tom Purcell",Intermediate,3.91,-0.7579960415249964,885.76,531.456,6.92,710,Penguin Group (USA) LLC,47520,0,0.0,1,0
626,1981.0,The One Minute Manager,"Kenneth H. Blanchard, Spencer Johnson",Intermediate,3.85,-0.7828110062039948,888.32,532.992,6.94,710,"Amazon Digital Services,  Inc.",47520,1,0.0,0,0
627,1958.0,Exodus,Leon Uris,Excellent,4.33,-0.5601427106125222,1470.72,882.432,11.49,711,Random House LLC,47304,0,0.0,1,0
628,1994.0,Stones from the River,Ursula Hegi,Excellent,4.07,-0.4713546400603003,787.2,472.32,6.15,712,"Amazon Digital Services,  Inc.",47304,0,0.0,1,0
629,1939.0,The Big Sleep,Raymond Chandler,Excellent,4.04,-0.3306836190603006,126.72,76.032,0.99,713,"Amazon Digital Services,  Inc.",47088,0,0.0,1,0
630,1945.0,Cannery Row ,John Steinbeck,Excellent,4.02,-0.4224228299132217,1153.28,691.9680000000001,9.01,713,HarperCollins Publishers,47088,0,0.0,1,0
631,2011.0,Seriously...I'm Kidding,Ellen DeGeneres,Intermediate,3.72,-0.6521675156880916,843.28,505.968,6.64,714,Hachette Book Group,46872,0,0.0,1,0
632,2000.0,The Miserable Mill,"Lemony Snicket, Brett Helquist",Intermediate,3.83,0.20356797344048796,1395.73,837.438,10.99,716,Penguin Group (USA) LLC,46872,0,0.0,1,0
633,2012.0,The Snow Child,Eowyn Ivey,Intermediate,3.95,-0.7165848792409901,125.73,75.438,0.99,716,"Amazon Digital Services,  Inc.",46872,0,0.0,1,0
634,2013.0,Wait for You,"J. Lynn, Jennifer L. Armentrout",Excellent,4.19,0.35940722093225397,506.73,0.0,3.99,717,"Amazon Digital Services,  Inc.",46440,0,0.0,1,0
635,2009.0,The Last Straw,Jeff Kinney,Excellent,4.11,-0.39322875382028244,502.74,0.0,3.99,719,"Amazon Digital Services,  Inc.",46440,0,0.0,1,0
636,1308.0,La Divina Commedia,"Dante Alighieri, Allen Mandelbaum, Eugenio Montale",Excellent,4.06,-0.6594025693285156,124.74,0.0,0.99,720,"Amazon Digital Services,  Inc.",46008,0,0.0,1,0
637,1982.0,The Tao of Pooh,"Benjamin Hoff, Ernest H. Shepard",Excellent,4.01,-0.7912519021178228,1198.75,719.25,9.59,724,HarperCollins Publishers,46008,0,0.0,1,0
638,2012.0,Onyx,Jennifer L. Armentrout,Excellent,4.33,0.524798008537036,1127.5,676.5,9.02,725,Random House LLC,46008,0,0.0,1,0
639,2013.0,"Unravel Me (Shatter Me, #2)",Tahereh Mafi,Excellent,4.28,0.4529234625038757,122.76,73.656,0.99,728,"Amazon Digital Services,  Inc.",45792,0,0.0,1,0
640,2003.0,The Birth of Venus,Sarah Dunant,Intermediate,3.79,-0.5325035363984459,370.76,0.0,2.99,730,"Amazon Digital Services,  Inc.",45576,0,0.0,1,0
641,2005.0,The Opal Deception,Eoin Colfer,Excellent,4.04,0.023104157418155784,121.77,73.062,0.99,733,"Amazon Digital Services,  Inc.",45360,0,0.0,1,0
642,2015.0,Det som inte dÃ¶dar oss,"David Lagercrantz, Stieg Larsson, George Goulding",Intermediate,3.73,-1.3060830874785256,121.77,73.062,0.99,736,Random House LLC,45144,0,0.0,1,0
643,2016.0,The Girls,Emma Cline,Novice,3.49,-0.5759138582409904,974.78,584.868,7.99,737,Random House LLC,44928,0,0.0,1,0
644,2003.0,The Goose Girl,Shannon Hale,Excellent,4.18,-0.06212985169666472,120.78,72.468,0.99,738,Simon and Schuster Digital Sales Inc,44280,0,0.0,1,0
645,2001.0,Mystic River,Dennis Lehane,Excellent,4.19,-0.2794670551320354,1096.78,658.068,8.99,739,Random House LLC,43848,0,0.0,1,0
646,2010.0,Warm Bodies,Isaac Marion,Intermediate,3.93,-0.9052991950287183,486.78,292.068,3.99,740,"Amazon Digital Services,  Inc.",43848,0,0.0,1,0
647,1881.0,The Prince and the Pauper,"Mark Twain, Everett H. Emerson",Intermediate,3.84,-0.3245592096190644,966.79,580.0740000000001,7.99,741,Random House LLC,43416,0,0.0,1,0
648,1966.0,The Moon is a Harsh Mistress,Robert A. Heinlein,Excellent,4.17,-0.461517505724636,930.49,558.294,7.69,743,Penguin Group (USA) LLC,43416,0,0.0,1,0
649,2010.0,The Forty Rules of Love,"Elif Shafak, Ø¥Ù„ÙŠÙ Ø´Ø§ÙØ§Ù‚, Ø§Ø±Ø³Ù„Ø§Ù† ÙØµÛŒØ­ÛŒ, Ù…Ø­Ù…Ø¯ Ø¯Ø±ÙˆÙŠØ´",Excellent,4.17,-1.892122432352876,119.79,71.874,0.99,743,"Amazon Digital Services,  Inc.",43416,0,0.0,1,0
650,1999.0,High Five,Janet Evanovich,Excellent,4.17,-0.06895238034881901,671.55,402.93,5.55,745,"Amazon Digital Services,  Inc.",43200,1,0.0,0,0
651,2013.0,Joyland,Stephen King,Intermediate,3.9,-0.6312239393605482,118.8,0.0,0.99,746,"Amazon Digital Services,  Inc.",42768,0,0.0,1,0
652,2010.0,é€²æ’ƒã®å·¨äºº 1,"Hajime Isayama, Sheldon Drzka",Famous,4.42,-0.3917373173242301,118.8,71.28,0.99,748,"Amazon Digital Services,  Inc.",42552,0,0.0,1,0
653,1933.0,Tender Is the Night,F. Scott Fitzgerald,Intermediate,3.83,-0.5046105006531268,118.8,71.28,0.99,750,"Amazon Digital Services,  Inc.",42120,0,0.0,1,0
654,1984.0,Cold Sassy Tree,Olive Ann Burns,Intermediate,3.99,-0.4007494016833548,950.81,570.486,7.99,751,Random House LLC,42120,0,0.0,1,0
655,1945.0,The Glass Menagerie,Tennessee Williams,Intermediate,3.67,-0.1547893106003415,117.81,70.686,0.99,752,"Amazon Digital Services,  Inc.",41904,0,0.0,0,1
656,2011.0,L'amica geniale,"Elena Ferrante, Ann Goldstein",Intermediate,3.88,-0.9606410088396813,912.73,547.638,7.67,753,Random House LLC,41472,0,0.0,0,1
657,2007.0,"The 4-Hour Workweek: Escape 9-5, Live Anywhere, and Join the New Rich",Timothy Ferriss,Intermediate,3.84,-0.9132958332628711,355.81,0.0,2.99,757,"Amazon Digital Services,  Inc.",41256,0,0.0,1,0
658,1996.0,The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams & Reaching Your Destiny,Robin S. Sharma,Intermediate,3.77,-1.36066331669576,117.81,0.0,0.99,759,"Amazon Digital Services,  Inc.",40824,0,0.0,1,0
659,2011.0,Rules of Civility,Amor Towles,Intermediate,3.99,-0.6146277417555404,712.81,427.686,5.99,760,Penguin Group (USA) LLC,40824,0,0.0,1,0
660,1970.0,Ringworld,Larry Niven,Intermediate,3.96,-0.57070969685051,117.81,70.686,0.99,760,"Amazon Digital Services,  Inc.",40176,0,0.0,1,0
661,2011.0,Between Shades of Gray,Ruta Sepetys,Excellent,4.36,-0.22821875851236484,236.81,142.086,1.99,761,"Amazon Digital Services,  Inc.",40176,0,0.0,1,0
662,1996.0,Frindle,"Andrew Clements, Brian Selznick",Intermediate,3.79,-0.36679542187961023,712.81,427.686,5.99,762,Macmillan,39960,0,0.0,1,0
663,2009.0,Dog Days,Jeff Kinney,Excellent,4.14,-0.5178113002777602,474.81,0.0,3.99,764,"Amazon Digital Services,  Inc.",39744,0,0.0,1,0
664,2012.0,The Round House,Louise Erdrich,Intermediate,3.91,-0.8562087214246127,355.81,0.0,2.99,764,"Amazon Digital Services,  Inc.",39312,0,0.0,1,0
665,1973.0,A Wind in the Door,Madeleine L'Engle,Excellent,4.07,-0.24221287542213246,355.81,0.0,2.99,765,"Amazon Digital Services,  Inc.",39312,0,0.0,1,0
666,2012.0,Free Four: Tobias Tells the Divergent Story,Veronica Roth,Excellent,4.18,-0.4216929780108982,1188.81,713.2860000000001,9.99,765,Hachette Book Group,38880,0,0.0,0,1
667,2015.0,A Little Life,Hanya Yanagihara,Excellent,4.27,-0.8925743857751653,355.81,213.486,2.99,766,"Amazon Digital Services,  Inc.",38664,0,0.0,1,0
668,2003.0,"Y: The Last Man, Vol. 1: Unmanned","Brian K. Vaughan, Pia Guerra, JosÃ© MarzÃ¡n Jr.",Excellent,4.12,-0.431054121975482,117.81,0.0,0.99,767,"Amazon Digital Services,  Inc.",38664,0,0.0,1,0
669,2011.0,The Alloy of Law,Brandon Sanderson,Excellent,4.2,-0.7211226541119579,593.81,0.0,4.99,768,"Amazon Digital Services,  Inc.",38448,0,0.0,1,0
670,2011.0,Dead Reckoning,Charlaine Harris,Intermediate,3.77,-0.24890847330866528,117.81,70.686,0.99,770,"Amazon Digital Services,  Inc.",38448,0,0.0,0,1
671,1985.0,The Accidental Tourist,"Anne Tyler, Jennifer Bassett",Intermediate,3.9,-0.47075171892359835,784.21,470.526,6.59,770,"Amazon Digital Services,  Inc.",38448,0,0.0,1,0
672,2012.0,Aristotle and Dante Discover the Secrets of the Universe,Benjamin Alire SÃ¡enz,Excellent,4.34,0.4434353877736705,1082.9,649.74,9.1,770,"Amazon Digital Services,  Inc.",38232,0,1.0,0,0
673,1897.0,The Invisible Man,H.G. Wells,Intermediate,3.62,-0.321512871244149,117.81,70.686,0.99,772,Macmillan,38016,0,0.0,1,0
674,1985.0,ä¸–ç•Œã®çµ‚ã‚Šã¨ãƒãƒ¼ãƒ‰ãƒœã‚¤ãƒ«ãƒ‰ãƒ»ãƒ¯ãƒ³ãƒ€ãƒ¼ãƒ©ãƒ³ãƒ‰ [Sekai no owari to hÄdoboirudo wandÄrando],"Haruki Murakami, Alfred Birnbaum",Excellent,4.15,-0.9883436484365683,117.81,70.686,0.99,773,"Amazon Digital Services,  Inc.",38016,0,0.0,1,0
675,1994.0,Na margem do rio Piedra eu sentei e chorei,"Paulo Coelho, Alan R. Clarke",Intermediate,3.57,-1.0409564507866698,915.11,549.066,7.69,775,Random House LLC,37584,0,0.0,1,0
676,1812.0,Der Schweizerische Robinson,"Johann David Wyss, Scott McKowen, Arthur Pober",Intermediate,3.92,-0.5253319481408326,355.81,0.0,2.99,779,"Amazon Digital Services,  Inc.",37584,0,0.0,1,0
677,1990.0,Four Past Midnight,Stephen King,Intermediate,3.9,-0.5881309444320574,640.22,384.13199999999995,5.38,779,HarperCollins Publishers,37368,0,0.0,0,1
678,2012.0,The Marriage Bargain,Jennifer Probst,Intermediate,3.81,-0.10408046973456223,1307.81,784.686,10.99,781,Random House LLC,37368,0,0.0,1,0
679,1909.0,Anne of Avonlea,L.M. Montgomery,Excellent,4.21,0.1589200766331341,117.81,70.686,0.99,782,"Amazon Digital Services,  Inc.",37368,0,0.0,1,0
680,1930.0,The Little Engine That Could,"Watty Piper, Doris Hauman, George Hauman",Excellent,4.15,-0.4064295534449158,593.81,0.0,4.99,783,"Amazon Digital Services,  Inc.",37152,0,0.0,1,0
681,2013.0,We Are All Completely Beside Ourselves,Karen Joy Fowler,Intermediate,3.71,-1.1086422815543213,355.81,0.0,2.99,783,"Amazon Digital Services,  Inc.",37152,0,0.0,1,0
682,1996.0,Children of the Mind,Orson Scott Card,Intermediate,3.74,-0.647122017754638,1022.21,613.326,8.59,784,"Amazon Digital Services,  Inc.",36936,0,0.0,1,0
683,1922.0,Ulysses,James Joyce,Intermediate,3.74,-0.5749618774988293,117.81,0.0,0.99,786,"Amazon Digital Services,  Inc.",36936,0,0.0,1,0
684,1998.0,Someone Like You,Sarah Dessen,Intermediate,3.94,-0.3348406016344039,355.81,213.486,2.99,786,Simon and Schuster Digital Sales Inc,36936,0,0.0,0,1
685,2003.0,Moloka'i,Alan Brennert,Excellent,4.15,-0.6220531915443966,950.81,570.486,7.99,787,HarperCollins Christian Publishing,36720,0,0.0,0,1
686,1990.0,The Witching Hour,Anne Rice,Excellent,4.1,-0.4787166244663459,357.54,214.524,3.03,789,"Amazon Digital Services,  Inc.",36504,0,0.0,0,1
687,1986.0,This Present Darkness,Frank E. Peretti,Excellent,4.24,-0.7328637499319444,352.82,0.0,2.99,791,"Amazon Digital Services,  Inc.",36504,0,0.0,1,0
688,2012.0,The Coincidence of Callie & Kayden,Jessica Sorensen,Excellent,4.21,0.08583968832656984,116.82,70.092,0.99,792,"Amazon Digital Services,  Inc.",36504,0,0.0,1,0
689,2015.0,Fates and Furies,Lauren Groff,Intermediate,3.56,-0.9146920716847073,862.58,517.548,7.31,792,HarperCollins Publishers,36504,0,0.0,1,0
690,1998.0,Summer Sisters,Judy Blume,Intermediate,3.83,-0.6789181745428174,862.58,517.548,7.31,794,Penguin Group (USA) LLC,36504,0,0.0,1,0
691,1945.0,Stuart Little,"E.B. White, Garth Williams",Intermediate,3.88,-0.18649026931430493,352.82,211.692,2.99,797,"Amazon Digital Services,  Inc.",36504,0,0.0,1,0
692,1953.0,The Foundation Trilogy,Isaac Asimov,Excellent,4.39,-0.7171243349948814,1060.82,636.492,8.99,797,HarperCollins Publishers,36504,0,1.0,0,0
693,1999.0,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",Brian Greene,Excellent,4.06,-1.976436193416941,352.82,0.0,2.99,798,"Amazon Digital Services,  Inc.",36288,0,0.0,1,0
694,2000.0,The Austere Academy,"Lemony Snicket, Brett Helquist",Intermediate,3.97,0.13965833295007526,116.82,0.0,0.99,799,"Amazon Digital Services,  Inc.",36288,0,0.0,1,0
695,2001.0,Seven Up,Janet Evanovich,Excellent,4.15,-0.012817249252721659,1320.42,792.252,11.19,800,HarperCollins Publishers,36072,0,0.0,1,0
696,2009.0,The Awakening,Kelley Armstrong,Excellent,4.16,0.0036837502780701,761.1,456.66,6.45,802,Simon and Schuster Digital Sales Inc,36072,0,0.0,1,0
697,2003.0,Death Masks,Jim Butcher,Excellent,4.32,-0.35686308946972983,654.9,392.94,5.55,802,"Amazon Digital Services,  Inc.",36072,1,0.0,0,0
698,1993.0,Stellaluna,Janell Cannon,Excellent,4.22,-0.23757990247694863,116.82,70.092,0.99,803,"Amazon Digital Services,  Inc.",36072,0,0.0,1,0
699,2007.0,Before They Are Hanged,Joe Abercrombie,Excellent,4.27,-0.8264751895777822,116.82,70.092,0.99,804,Random House LLC,35856,0,0.0,1,0
700,2007.0,Loving Frank,Nancy Horan,Intermediate,3.73,-0.7037014065304105,824.82,494.892,6.99,804,Hachette Book Group,35640,0,0.0,1,0
701,2002.0,Hard Eight,"Janet Evanovich, Lorelei King",Excellent,4.17,-0.058797919099101,1060.82,636.492,8.99,805,Random House LLC,35640,0,0.0,0,1
702,2001.0,The Vile Village,"Lemony Snicket, Brett Helquist",Intermediate,3.94,-0.16427738533054678,706.82,424.092,5.99,808,Penguin Group (USA) LLC,35640,0,0.0,1,0
703,1973.0,Sybil,Flora Rheta Schreiber,Intermediate,3.99,-0.7113489851591043,502.68,301.608,4.26,809,HarperCollins Publishing,35640,0,0.0,0,1
704,1980.0,Cosmos,Carl Sagan,Excellent,4.35,-0.5861000521821138,1131.62,678.972,9.59,810,Penguin Group (USA) LLC,35640,0,0.0,0,1
705,2005.0,Haunted: A Novel of Stories,Chuck Palahniuk,Intermediate,3.59,-0.8266021203434036,234.82,140.892,1.99,810,Simon and Schuster Digital Sales Inc,35424,0,1.0,0,0
706,1987.0,The Shell Seekers,Rosamunde Pilcher,Excellent,4.13,-0.6770776784413061,588.82,0.0,4.99,811,"Amazon Digital Services,  Inc.",35424,0,0.0,1,0
707,2006.0,What Is the What: The Autobiography of Valentino Achak Deng,Dave Eggers,Excellent,4.16,-1.1289512040537573,1680.32,1008.192,14.24,811,Penguin Group (USA) LLC,35424,0,0.0,1,0
708,1981.0,CrÃ³nica de una muerte anunciada,"Gabriel GarcÃ­a MÃ¡rquez, Gregory Rabassa",Intermediate,3.95,-1.2283697262267776,1128.08,676.8480000000001,9.56,813,Simon and Schuster Digital Sales Inc,35208,0,0.0,1,0
709,1891.0,A Scandal in Bohemia,"Ronald Holt, Arthur Conan Doyle",Excellent,4.22,-0.9357308460864668,352.82,211.692,2.99,814,"Amazon Digital Services,  Inc.",35208,0,0.0,0,1
710,2011.0,Killing Lincoln: The Shocking Assassination that Changed America Forever,"Bill O'Reilly, Martin Dugard",Excellent,4.02,-0.7311819172874597,872.02,523.212,7.39,816,"Amazon Digital Services,  Inc.",35208,1,0.0,0,0
711,2013.0,The Lowland,Jhumpa Lahiri,Intermediate,3.82,-1.0369898643609985,470.82,282.492,3.99,818,"Amazon Digital Services,  Inc.",35208,0,0.0,1,0
712,2004.0,The Ruins of Gorlan,John Flanagan,Excellent,4.2,-0.37523631779343836,824.82,494.892,6.99,818,Random House LLC,34992,0,0.0,0,1
713,2009.0,Wintergirls,Laurie Halse Anderson,Intermediate,3.98,-0.22990059115684938,352.82,0.0,2.99,819,"Amazon Digital Services,  Inc.",34992,0,0.0,1,0
714,2000.0,The Brethren,John Grisham,Intermediate,3.71,-0.811053101554773,942.82,565.692,7.99,820,Penguin Group (USA) LLC,34992,0,1.0,0,0
715,1997.0,Assassin's Quest,Robin Hobb,Excellent,4.18,-0.8816900726231238,470.82,0.0,3.99,821,"Amazon Digital Services,  Inc.",34776,0,0.0,1,0
716,1967.0,Rosemary's Baby,Ira Levin,Intermediate,3.96,-0.512289811973226,588.82,0.0,4.99,823,"Amazon Digital Services,  Inc.",34776,0,0.0,1,0
717,1984.0,The Talisman,"Stephen King, Peter Straub",Excellent,4.12,-0.48874415495044243,234.82,140.892,1.99,823,"Amazon Digital Services,  Inc.",34776,0,0.0,0,1
718,1998.0,The Path of Daggers,Robert Jordan,Intermediate,3.9,-0.637665675715838,234.82,140.892,1.99,824,"Amazon Digital Services,  Inc.",34560,0,0.0,1,0
719,1958.0,The Dharma Bums,Jack Kerouac,Intermediate,3.94,-1.0299134741776013,725.7,435.42,6.15,825,"Amazon Digital Services,  Inc.",34560,1,0.0,0,0
720,2010.0,The Reckoning,Kelley Armstrong,Excellent,4.21,-0.06308183243882579,466.83,0.0,3.99,826,"Amazon Digital Services,  Inc.",34560,0,0.0,1,0
721,2012.0,"Behind the Beautiful Forevers: Life, Death, and Hope in a Mumbai Undercity",Katherine Boo,Intermediate,3.97,-0.8032785921604576,934.83,560.898,7.99,827,Random House LLC,34344,0,1.0,0,0
722,1934.0,Mary Poppins,"P.L. Travers, Mary Shepard",Excellent,4.05,-0.3872630078360731,349.83,209.898,2.99,830,"Amazon Digital Services,  Inc.",34128,0,0.0,1,0
723,2007.0,Red Seas Under Red Skies,Scott Lynch,Excellent,4.23,-0.8458321313350572,349.83,209.898,2.99,831,"Amazon Digital Services,  Inc.",34128,0,0.0,1,0
724,1984.0,The House on Mango Street,Sandra Cisneros,Intermediate,3.57,-0.4230257510499237,115.83,0.0,0.99,832,"Amazon Digital Services,  Inc.",34128,0,0.0,1,0
725,2008.0,City of Thieves,David Benioff,Excellent,4.28,-0.8519248080848879,232.83,139.69799999999998,1.99,832,HarperCollins Publishers,34128,0,0.0,1,0
726,2007.0,Halfway to the Grave,Jeaniene Frost,Excellent,4.18,0.3712117821350511,232.83,139.69799999999998,1.99,834,"Amazon Digital Services,  Inc.",33912,0,0.0,1,0
727,1980.0,The Twits,"Roald Dahl, Quentin Blake",Intermediate,3.94,-0.39513271530460453,855.27,513.1619999999999,7.31,836,Random House LLC,33696,0,0.0,1,0
728,2003.0,Abhorsen,Garth Nix,Excellent,4.29,-0.4496494791390281,1519.83,911.898,12.99,836,"Amazon Digital Services,  Inc.",33696,0,0.0,0,1
729,2002.0,The Beach House,"James Patterson, Peter de Jonge",Intermediate,3.82,-0.8324726682533969,466.83,0.0,3.99,837,"Amazon Digital Services,  Inc.",33480,0,0.0,1,0
730,1987.0,Eyes of the Dragon,Stephen King,Intermediate,3.92,-0.7043360603585178,700.83,420.49800000000005,5.99,837,HarperCollins Publishers,33264,0,0.0,0,1
731,1976.0,Children of Dune,Frank Herbert,Intermediate,3.9,-0.6593073712542995,115.83,0.0,0.99,838,"Amazon Digital Services,  Inc.",33264,0,0.0,1,0
732,2011.0,Leviathan Wakes,James S.A. Corey,Excellent,4.2,-0.8407231680187928,1689.48,1013.688,14.44,840,HarperCollins Publishers,33048,0,0.0,0,1
733,2015.0,Queen of Shadows,Sarah J. Maas,Famous,4.6,0.13191555624716528,349.83,209.898,2.99,841,Macmillan,33048,0,0.0,1,0
734,1991.0,Maus II : And Here My Troubles Began ,Art Spiegelman,Famous,4.41,-0.1511400510887241,583.83,350.298,4.99,842,Hachette Book Group,32832,0,0.0,0,1
735,1962.0,The Snowy Day,Ezra Jack Keats,Excellent,4.13,-0.4123952994291252,1170.0,702.0,10.0,843,"Amazon Digital Services,  Inc.",32832,0,0.0,1,0
736,2003.0,To the Nines,Janet Evanovich,Excellent,4.16,-0.25217694052341827,1402.83,841.698,11.99,844,Penguin Group (USA) LLC,32832,0,0.0,1,0
737,2012.0,Where We Belong,Emily Giffin,Intermediate,3.86,-0.8468158447686236,115.83,0.0,0.99,845,"Amazon Digital Services,  Inc.",32616,0,0.0,0,1
738,1994.0,The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus,Richard   Preston,Excellent,4.1,-0.7204245349010397,349.83,0.0,2.99,846,"Amazon Digital Services,  Inc.",32616,0,0.0,1,0
739,1999.0,ã‚¹ãƒ—ãƒ¼ãƒˆãƒ‹ã‚¯ã®æ‹äºº [SupÅ«toniku no Koibito],"Haruki Murakami, Philip Gabriel",Intermediate,3.82,-1.0370533297438094,1084.59,650.754,9.27,846,Penguin Group (USA) LLC,32616,0,0.0,1,0
740,2012.0,The Signature of All Things,Elizabeth Gilbert,Intermediate,3.81,-1.0717688941412828,232.83,139.69799999999998,1.99,848,"Amazon Digital Services,  Inc.",32400,0,0.0,0,1
741,2003.0,"Eats, Shoots and Leaves",Lynne Truss,Intermediate,3.86,-0.5011516372899416,466.83,0.0,3.99,852,"Amazon Digital Services,  Inc.",32184,0,0.0,1,0
742,2004.0,Dead Witch Walking,Kim Harrison,Excellent,4.04,-0.11169631567185073,349.83,0.0,2.99,852,"Amazon Digital Services,  Inc.",32184,0,0.0,0,1
743,1986.0,Persepolis,"Clement C. Moore, Jan Brett",Excellent,4.36,-0.4238508010264633,466.83,0.0,3.99,853,"Amazon Digital Services,  Inc.",32184,0,0.0,1,0
744,2009.0,An Echo in the Bone,Diana Gabaldon,Famous,4.42,-0.8268242491832413,1391.13,834.678,11.89,854,Simon and Schuster Digital Sales Inc,32184,0,0.0,1,0
745,2011.0,Unearthly,Cynthia Hand,Excellent,4.06,0.15968166122686295,232.83,139.69799999999998,1.99,857,Hachette Book Group,31968,0,0.0,1,0
746,1988.0,The Case for Christ,Lee Strobel,Excellent,4.1,-0.8815948745489077,799.11,479.466,6.83,859,Macmillan,31752,0,0.0,1,0
747,2005.0,Knife of Dreams,Robert Jordan,Excellent,4.12,-0.7466992033846851,349.83,0.0,2.99,860,"Amazon Digital Services,  Inc.",31752,0,0.0,1,0
748,2002.0,Hoot,Carl Hiaasen,Intermediate,3.81,-0.6230686376693684,583.83,350.298,4.99,862,Penguin Group (USA) LLC,31752,0,0.0,1,0
